node,template_id,bucket5,anchor_ts,stage,pool_size,n_negatives_selected
dn632,1,3826008,1147802550,1,645,4
dn632,7,3790683,1137205050,1,37,4
dn632,7,3810072,1143021750,1,20,4
dn632,7,3812558,1143767550,1,950,4
dn632,7,3813067,1143920250,1,370,4
dn632,7,3814702,1144410750,1,22,4
dn632,7,3818430,1145529150,1,28,4
dn632,7,3820232,1146069750,1,1050,4
dn632,7,3821196,1146358950,1,644,4
dn632,7,3821523,1146457050,1,419,4
dn632,7,3822276,1146682950,1,517,4
dn632,7,3824073,1147222050,1,21,4
dn632,7,3825766,1147729950,1,87,4
dn632,7,3826008,1147802550,1,645,4
dn634,8,3824055,1147216650,1,10,4
dn635,8,3824055,1147216650,1,13,4
dn636,8,3824055,1147216650,1,11,4
dn637,8,3824055,1147216650,1,12,4
dn638,8,3824055,1147216650,1,11,4
dn639,8,3824055,1147216650,1,13,4
dn64,8,3810196,1143058950,1,98,4
dn64,8,3810197,1143059250,1,98,4
dn640,8,3824055,1147216650,1,11,4
dn641,8,3824055,1147216650,1,15,4
dn642,8,3824055,1147216650,1,16,4
dn643,8,3824055,1147216650,1,13,4
dn644,8,3824055,1147216650,1,12,4
dn645,8,3824055,1147216650,1,16,4
dn646,8,3824055,1147216650,1,11,4
dn647,8,3824055,1147216650,1,16,4
dn648,8,3824055,1147216650,1,10,4
dn649,8,3824055,1147216650,1,18,4
dn65,8,3810196,1143058950,1,98,4
dn65,8,3810197,1143059250,1,98,4
dn65,8,3824055,1147216650,1,12,4
dn650,8,3824055,1147216650,1,11,4
dn651,8,3824055,1147216650,1,15,4
dn652,8,3824055,1147216650,1,12,4
dn653,8,3824055,1147216650,1,13,4
dn654,8,3824055,1147216650,1,10,4
dn655,8,3824055,1147216650,1,12,4
dn656,8,3824055,1147216650,1,16,4
dn657,8,3824055,1147216650,1,14,4
dn658,8,3824055,1147216650,1,13,4
dn659,8,3824055,1147216650,1,15,4
dn660,8,3824055,1147216650,1,14,4
dn661,8,3824055,1147216650,1,16,4
dn662,1,3803955,1141186650,1,6,4
dn662,8,3824055,1147216650,1,13,4
dn663,8,3824055,1147216650,1,15,4
dn664,8,3824055,1147216650,1,10,4
dn665,8,3824055,1147216650,1,11,4
dn666,8,3824055,1147216650,1,10,4
dn667,8,3824055,1147216650,1,14,4
dn668,8,3824055,1147216650,1,10,4
dn669,8,3824055,1147216650,1,13,4
dn67,1,3798663,1139599050,1,1844,4
dn67,8,3810196,1143058950,1,90,4
dn67,8,3810197,1143059250,1,90,4
dn67,8,3824055,1147216650,1,11,4
dn670,8,3824055,1147216650,1,11,4
dn671,8,3824055,1147216650,1,12,4
dn672,8,3824055,1147216650,1,14,4
dn673,8,3824055,1147216650,1,13,4
dn674,8,3824055,1147216650,1,11,4
dn675,8,3824055,1147216650,1,12,4
dn676,8,3824055,1147216650,1,15,4
dn678,8,3824055,1147216650,1,11,4
dn679,8,3824055,1147216650,1,14,4
dn68,8,3810196,1143058950,1,95,4
dn68,8,3810197,1143059250,1,94,4
dn681,8,3824055,1147216650,1,16,4
dn682,1,3803721,1141116450,1,1579,4
dn682,8,3824055,1147216650,1,13,4
dn683,8,3824055,1147216650,1,13,4
dn684,8,3824055,1147216650,1,14,4
dn686,8,3824055,1147216650,1,10,4
dn687,8,3824055,1147216650,1,15,4
dn688,8,3824055,1147216650,1,12,4
dn689,8,3824055,1147216650,1,13,4
dn69,8,3824055,1147216650,1,10,4
dn690,8,3824055,1147216650,1,11,4
dn691,8,3824055,1147216650,1,13,4
dn692,8,3824055,1147216650,1,12,4
dn693,8,3824055,1147216650,1,13,4
dn694,8,3824055,1147216650,1,12,4
dn695,8,3824055,1147216650,1,11,4
dn696,8,3824055,1147216650,1,13,4
dn697,8,3824055,1147216650,1,11,4
dn698,8,3824055,1147216650,1,13,4
dn699,8,3824055,1147216650,1,15,4
dn7,8,3810196,1143058950,1,86,4
dn7,8,3810197,1143059250,1,86,4
dn7,8,3824055,1147216650,1,12,4
dn7,8,3825723,1147717050,1,13,4
dn70,8,3810196,1143058950,1,91,4
dn70,8,3810197,1143059250,1,92,4
dn70,8,3824055,1147216650,1,12,4
dn700,8,3824055,1147216650,1,11,4
dn701,8,3824055,1147216650,1,10,4
dn702,8,3824055,1147216650,1,11,4
dn703,8,3824055,1147216650,1,13,4
dn704,8,3824055,1147216650,1,13,4
dn705,8,3824055,1147216650,1,11,4
dn706,8,3824055,1147216650,1,12,4
dn707,8,3824055,1147216650,1,11,4
dn708,1,3835759,1150727850,1,5,4
dn708,1,3839746,1151923950,1,6,4
dn708,8,3824055,1147216650,1,12,4
dn709,8,3824055,1147216650,1,14,4
dn71,8,3810196,1143058950,1,94,4
dn71,8,3810197,1143059250,1,94,4
dn71,8,3824055,1147216650,1,14,4
dn710,8,3824055,1147216650,1,11,4
dn711,8,3824055,1147216650,1,17,4
dn712,8,3824055,1147216650,1,12,4
dn713,8,3824055,1147216650,1,15,4
dn714,8,3824055,1147216650,1,13,4
dn715,8,3824055,1147216650,1,13,4
dn716,8,3824055,1147216650,1,14,4
dn717,8,3824055,1147216650,1,12,4
dn719,8,3824055,1147216650,1,13,4
dn72,7,3794858,1138457550,1,11,4
dn72,8,3810196,1143058950,1,89,4
dn72,8,3810197,1143059250,1,89,4
dn72,8,3824055,1147216650,1,12,4
dn720,8,3824055,1147216650,1,11,4
dn721,8,3824055,1147216650,1,12,4
dn722,8,3824055,1147216650,1,12,4
dn723,8,3824055,1147216650,1,13,4
dn724,8,3824055,1147216650,1,11,4
dn725,8,3824055,1147216650,1,15,4
dn726,8,3824055,1147216650,1,14,4
dn727,8,3824055,1147216650,1,10,4
dn728,8,3824055,1147216650,1,13,4
dn729,8,3824055,1147216650,1,14,4
dn73,8,3824055,1147216650,1,12,4
dn730,8,3824055,1147216650,1,13,4
dn731,8,3824055,1147216650,1,14,4
dn732,3,3791450,1137435150,1,499,4
dn732,7,3816149,1144844850,1,1370,4
dn732,8,3824055,1147216650,1,11,4
dn733,8,3824055,1147216650,1,14,4
dn734,8,3824055,1147216650,1,11,4
dn735,8,3824055,1147216650,1,15,4
dn736,8,3824055,1147216650,1,14,4
dn737,8,3824055,1147216650,1,15,4
dn738,8,3824055,1147216650,1,10,4
dn739,8,3824055,1147216650,1,14,4
dn74,8,3810196,1143058950,1,101,4
dn74,8,3810197,1143059250,1,102,4
dn74,8,3824055,1147216650,1,13,4
dn740,1,3806776,1142032950,1,933,4
dn742,8,3824055,1147216650,1,11,4
dn744,8,3824055,1147216650,1,13,4
dn745,1,3817620,1145286150,1,90,4
dn746,8,3824055,1147216650,1,11,4
dn747,8,3824055,1147216650,1,10,4
dn748,8,3824055,1147216650,1,13,4
dn749,8,3824055,1147216650,1,14,4
dn75,8,3810196,1143058950,1,94,4
dn75,8,3810197,1143059250,1,94,4
dn75,8,3824055,1147216650,1,10,4
dn750,8,3824055,1147216650,1,12,4
dn751,8,3824055,1147216650,1,10,4
dn752,8,3824055,1147216650,1,13,4
dn753,8,3824055,1147216650,1,11,4
dn754,8,3824055,1147216650,1,13,4
dn755,8,3824055,1147216650,1,11,4
dn756,8,3824055,1147216650,1,13,4
dn759,8,3824055,1147216650,1,11,4
dn76,8,3810196,1143058950,1,90,4
dn76,8,3810197,1143059250,1,90,4
dn76,8,3824055,1147216650,1,12,4
dn760,8,3824055,1147216650,1,14,4
dn761,8,3824055,1147216650,1,12,4
dn762,8,3824055,1147216650,1,13,4
dn763,8,3824055,1147216650,1,11,4
dn764,8,3824055,1147216650,1,11,4
dn765,8,3824055,1147216650,1,14,4
dn766,8,3824055,1147216650,1,12,4
dn767,8,3824055,1147216650,1,11,4
dn768,8,3824055,1147216650,1,11,4
dn77,8,3824055,1147216650,1,11,4
dn770,8,3824055,1147216650,1,10,4
dn771,8,3824055,1147216650,1,14,4
dn772,8,3824055,1147216650,1,16,4
dn773,8,3824055,1147216650,1,10,4
dn774,8,3824055,1147216650,1,18,4
dn775,8,3824055,1147216650,1,12,4
dn776,8,3824055,1147216650,1,10,4
dn777,8,3824055,1147216650,1,11,4
dn778,8,3824055,1147216650,1,11,4
dn779,8,3824055,1147216650,1,12,4
dn78,8,3810196,1143058950,1,94,4
dn78,8,3810197,1143059250,1,95,4
dn781,1,3803955,1141186650,1,6,4
dn781,8,3824055,1147216650,1,15,4
dn782,1,3815607,1144682250,1,129,4
dn783,8,3824055,1147216650,1,14,4
dn784,8,3828314,1148494350,1,11,4
dn785,8,3824055,1147216650,1,11,4
dn785,8,3828314,1148494350,1,8,4
dn786,8,3824055,1147216650,1,12,4
dn786,8,3828314,1148494350,1,5,4
dn787,1,3811110,1143333150,1,1522,4
dn788,8,3824055,1147216650,1,15,4
dn788,8,3828314,1148494350,1,6,4
dn789,8,3824055,1147216650,1,14,4
dn790,8,3824055,1147216650,1,12,4
dn791,8,3824055,1147216650,1,12,4
dn792,8,3824055,1147216650,1,14,4
dn793,8,3824055,1147216650,1,13,4
dn794,8,3824055,1147216650,1,10,4
dn795,8,3824055,1147216650,1,11,4
dn796,8,3824055,1147216650,1,12,4
dn797,8,3824055,1147216650,1,18,4
dn798,8,3824055,1147216650,1,13,4
dn799,8,3824055,1147216650,1,14,4
dn8,8,3810196,1143058950,1,86,4
dn8,8,3810197,1143059250,1,86,4
dn8,8,3824055,1147216650,1,11,4
dn8,8,3825723,1147717050,1,14,4
dn80,8,3810196,1143058950,1,94,4
dn80,8,3810197,1143059250,1,95,4
dn80,8,3824055,1147216650,1,15,4
dn800,8,3824055,1147216650,1,14,4
dn801,8,3824055,1147216650,1,11,4
dn803,8,3824055,1147216650,1,12,4
dn804,8,3824055,1147216650,1,11,4
dn805,8,3824055,1147216650,1,15,4
dn806,8,3824055,1147216650,1,13,4
dn807,8,3824055,1147216650,1,10,4
dn808,8,3824055,1147216650,1,11,4
dn809,8,3824055,1147216650,1,14,4
dn81,8,3810196,1143058950,1,95,4
dn81,8,3810197,1143059250,1,95,4
dn81,8,3824055,1147216650,1,13,4
dn810,8,3824055,1147216650,1,15,4
dn811,8,3824055,1147216650,1,12,4
dn812,8,3824055,1147216650,1,13,4
dn813,8,3824055,1147216650,1,11,4
dn813,9,3832410,1149723150,1,2,2
dn814,8,3824055,1147216650,1,12,4
dn815,8,3824055,1147216650,1,12,4
dn816,8,3824055,1147216650,1,11,4
dn817,8,3824055,1147216650,1,13,4
dn818,1,3778506,1133551950,1,438,4
dn818,8,3824055,1147216650,1,10,4
dn82,8,3810196,1143058950,1,95,4
dn82,8,3810197,1143059250,1,95,4
dn82,8,3824055,1147216650,1,10,4
dn820,8,3824055,1147216650,1,10,4
dn821,8,3824055,1147216650,1,13,4
dn823,8,3824055,1147216650,1,13,4
dn824,8,3824055,1147216650,1,14,4
dn825,1,3785004,1135501350,1,2992,4
dn826,8,3824055,1147216650,1,12,4
dn827,8,3824055,1147216650,1,11,4
dn828,8,3824055,1147216650,1,13,4
dn829,8,3824055,1147216650,1,10,4
dn83,8,3824055,1147216650,1,15,4
dn830,1,3841068,1152320550,1,4,4
dn830,8,3824055,1147216650,1,11,4
dn831,8,3824055,1147216650,1,10,4
dn832,8,3824055,1147216650,1,15,4
dn833,8,3824055,1147216650,1,12,4
dn834,8,3824055,1147216650,1,13,4
dn835,8,3824055,1147216650,1,14,4
dn836,8,3824055,1147216650,1,15,4
dn837,8,3824055,1147216650,1,13,4
dn838,8,3824055,1147216650,1,12,4
dn839,8,3824055,1147216650,1,15,4
dn84,8,3810196,1143058950,1,95,4
dn84,8,3810197,1143059250,1,96,4
dn84,8,3824055,1147216650,1,15,4
dn840,8,3824055,1147216650,1,16,4
dn841,8,3824055,1147216650,1,11,4
dn842,8,3824055,1147216650,1,11,4
dn843,8,3824055,1147216650,1,10,4
dn844,1,3812146,1143643950,1,590,4
dn844,8,3824055,1147216650,1,12,4
dn845,8,3824055,1147216650,1,11,4
dn846,8,3824055,1147216650,1,16,4
dn847,8,3824055,1147216650,1,14,4
dn848,8,3824055,1147216650,1,12,4
dn849,8,3824055,1147216650,1,11,4
dn85,8,3810196,1143058950,1,96,4
dn85,8,3810197,1143059250,1,96,4
dn85,8,3824055,1147216650,1,13,4
dn850,8,3824055,1147216650,1,12,4
dn851,8,3824055,1147216650,1,11,4
dn852,8,3824055,1147216650,1,11,4
dn853,8,3824055,1147216650,1,13,4
dn854,8,3824055,1147216650,1,10,4
dn855,8,3824055,1147216650,1,13,4
dn856,8,3824055,1147216650,1,11,4
dn857,8,3824055,1147216650,1,13,4
dn858,1,3813686,1144105950,1,152,4
dn858,8,3824055,1147216650,1,11,4
dn859,8,3824055,1147216650,1,13,4
dn86,8,3810196,1143058950,1,94,4
dn86,8,3810197,1143059250,1,94,4
dn86,8,3824055,1147216650,1,10,4
dn860,8,3824055,1147216650,1,11,4
dn861,8,3824055,1147216650,1,11,4
dn862,8,3824055,1147216650,1,12,4
dn863,8,3824055,1147216650,1,11,4
dn864,8,3824055,1147216650,1,11,4
dn865,8,3824055,1147216650,1,12,4
dn867,8,3824055,1147216650,1,12,4
dn868,8,3824055,1147216650,1,13,4
dn869,8,3824055,1147216650,1,12,4
dn87,8,3810196,1143058950,1,94,4
dn87,8,3810197,1143059250,1,94,4
dn87,8,3824055,1147216650,1,13,4
dn870,8,3824055,1147216650,1,14,4
dn871,8,3824055,1147216650,1,15,4
dn872,8,3824055,1147216650,1,10,4
dn873,8,3824055,1147216650,1,14,4
dn874,8,3824055,1147216650,1,12,4
dn875,7,3798576,1139572950,1,90,4
dn876,8,3824055,1147216650,1,12,4
dn877,8,3824055,1147216650,1,11,4
dn879,8,3824055,1147216650,1,12,4
dn88,8,3824055,1147216650,1,11,4
dn880,8,3824055,1147216650,1,12,4
dn881,8,3824055,1147216650,1,14,4
dn882,8,3824055,1147216650,1,12,4
dn883,8,3824055,1147216650,1,14,4
dn884,8,3824055,1147216650,1,11,4
dn885,8,3824055,1147216650,1,11,4
dn886,8,3824055,1147216650,1,13,4
dn887,8,3824055,1147216650,1,11,4
dn888,8,3824055,1147216650,1,12,4
dn889,8,3824055,1147216650,1,10,4
dn89,8,3824055,1147216650,1,11,4
dn890,8,3824055,1147216650,1,12,4
dn891,8,3824055,1147216650,1,12,4
dn892,8,3824055,1147216650,1,10,4
dn893,8,3824055,1147216650,1,13,4
dn894,8,3824055,1147216650,1,14,4
dn895,8,3824055,1147216650,1,13,4
dn896,9,3824973,1147492050,1,20,4
dn898,1,3800006,1140001950,1,4,4
dn898,8,3824055,1147216650,1,13,4
dn899,8,3824055,1147216650,1,12,4
dn9,8,3810196,1143058950,1,90,4
dn9,8,3810197,1143059250,1,89,4
dn9,8,3824055,1147216650,1,13,4
dn9,8,3825723,1147717050,1,11,4
dn90,8,3824055,1147216650,1,12,4
dn900,8,3824055,1147216650,1,11,4
dn901,8,3824055,1147216650,1,15,4
dn902,8,3824055,1147216650,1,11,4
dn903,8,3824055,1147216650,1,15,4
dn904,8,3824055,1147216650,1,15,4
dn905,8,3824055,1147216650,1,12,4
dn906,8,3824055,1147216650,1,15,4
dn907,8,3824055,1147216650,1,12,4
dn908,8,3810195,1143058650,1,9,4
dn908,8,3824055,1147216650,1,11,4
dn909,8,3824055,1147216650,1,11,4
dn91,8,3824055,1147216650,1,11,4
dn910,8,3824055,1147216650,1,14,4
dn911,8,3824055,1147216650,1,13,4
dn912,8,3824055,1147216650,1,11,4
dn913,8,3824055,1147216650,1,14,4
dn914,1,3813026,1143907950,1,7,4
dn914,8,3824055,1147216650,1,13,4
dn915,8,3824055,1147216650,1,15,4
dn916,8,3824055,1147216650,1,13,4
dn917,8,3824055,1147216650,1,13,4
dn918,8,3824055,1147216650,1,11,4
dn919,8,3824055,1147216650,1,11,4
dn92,8,3824055,1147216650,1,12,4
dn920,8,3824055,1147216650,1,11,4
dn921,8,3824055,1147216650,1,11,4
dn922,8,3824055,1147216650,1,13,4
dn923,8,3824055,1147216650,1,17,4
dn924,8,3824055,1147216650,1,15,4
dn925,8,3824055,1147216650,1,12,4
dn926,8,3824055,1147216650,1,12,4
dn926,9,3835041,1150512450,1,8,4
dn927,1,3795870,1138761150,1,1092,4
dn927,8,3824055,1147216650,1,10,4
dn928,8,3824055,1147216650,1,17,4
dn929,8,3824055,1147216650,1,13,4
dn93,8,3824055,1147216650,1,11,4
dn930,8,3824055,1147216650,1,17,4
dn931,8,3824055,1147216650,1,12,4
dn932,8,3824055,1147216650,1,13,4
dn933,8,3824055,1147216650,1,11,4
dn934,8,3824055,1147216650,1,10,4
dn935,8,3824055,1147216650,1,11,4
dn936,8,3824055,1147216650,1,15,4
dn937,8,3824055,1147216650,1,13,4
dn938,8,3824055,1147216650,1,11,4
dn939,8,3824055,1147216650,1,12,4
dn94,8,3824055,1147216650,1,14,4
dn940,8,3824055,1147216650,1,15,4
dn941,8,3824055,1147216650,1,14,4
dn942,8,3824055,1147216650,1,14,4
dn944,8,3824055,1147216650,1,14,4
dn945,8,3824055,1147216650,1,14,4
dn946,8,3824055,1147216650,1,11,4
dn947,8,3824055,1147216650,1,10,4
dn948,8,3824055,1147216650,1,12,4
dn949,8,3824055,1147216650,1,11,4
dn95,8,3824055,1147216650,1,15,4
dn950,8,3824055,1147216650,1,13,4
dn950,9,3826371,1147911450,1,1,1
dn951,8,3824055,1147216650,1,14,4
dn952,8,3824055,1147216650,1,12,4
dn953,8,3824055,1147216650,1,12,4
dn954,8,3824055,1147216650,1,12,4
dn955,8,3824055,1147216650,1,14,4
dn956,8,3824055,1147216650,1,13,4
dn957,8,3824055,1147216650,1,16,4
dn958,8,3824055,1147216650,1,13,4
dn959,1,3838040,1151412150,1,1,1
dn959,8,3824055,1147216650,1,10,4
dn96,8,3824055,1147216650,1,12,4
dn960,8,3824055,1147216650,1,11,4
dn961,8,3824055,1147216650,1,12,4
dn962,8,3824055,1147216650,1,13,4
dn963,8,3824055,1147216650,1,15,4
dn964,8,3824055,1147216650,1,13,4
dn965,8,3824055,1147216650,1,11,4
dn966,8,3824055,1147216650,1,11,4
dn967,8,3824055,1147216650,1,12,4
dn968,8,3824055,1147216650,1,15,4
dn969,8,3824055,1147216650,1,13,4
dn97,8,3824055,1147216650,1,11,4
dn970,8,3824055,1147216650,1,12,4
dn971,8,3824055,1147216650,1,13,4
dn973,8,3824055,1147216650,1,11,4
dn974,8,3824055,1147216650,1,14,4
dn975,8,3824055,1147216650,1,13,4
dn976,8,3824055,1147216650,1,16,4
dn977,8,3824055,1147216650,1,11,4
dn978,8,3824055,1147216650,1,10,4
dn979,8,3824055,1147216650,1,11,4
dn98,8,3824055,1147216650,1,11,4
dn980,8,3824055,1147216650,1,13,4
dn981,8,3824055,1147216650,1,13,4
dn982,8,3824055,1147216650,1,14,4
dn983,8,3824055,1147216650,1,15,4
dn984,8,3824055,1147216650,1,13,4
dn985,8,3824055,1147216650,1,10,4
dn986,8,3824055,1147216650,1,13,4
dn987,8,3824055,1147216650,1,12,4
dn988,8,3824055,1147216650,1,11,4
dn989,8,3824055,1147216650,1,11,4
dn99,8,3824055,1147216650,1,13,4
dn990,8,3824055,1147216650,1,12,4
dn991,8,3824055,1147216650,1,11,4
dn992,8,3824055,1147216650,1,11,4
dn994,8,3824055,1147216650,1,11,4
dn995,8,3824055,1147216650,1,13,4
dn996,8,3824055,1147216650,1,10,4
dn997,8,3824055,1147216650,1,13,4
dn998,8,3824055,1147216650,1,12,4
en1,1,3790074,1137022350,1,80,4
en1,1,3811641,1143492450,1,569,4
en1,1,3812252,1143675750,1,725,4
en1,1,3812486,1143745950,1,1981,4
en1,1,3812496,1143748950,1,2504,4
en1,1,3812508,1143752550,1,2115,4
en1,1,3812756,1143826950,1,117,4
en1,1,3812829,1143848850,1,714,4
en1,1,3813936,1144180950,1,157,4
en1,1,3822523,1146757050,1,17,4
en1,1,3822858,1146857550,1,234,4
en1,1,3823731,1147119450,1,20,4
en1,1,3824279,1147283850,1,499,4
en1,1,3824325,1147297650,1,1170,4
en1,1,3824342,1147302750,1,1126,4
en1,1,3824345,1147303650,1,1126,4
en1,1,3824358,1147307550,1,1107,4
en1,1,3830352,1149105750,1,54,4
en1,1,3839820,1151946150,1,469,4
en1,1,3839904,1151971350,1,6,4
en10,1,3790072,1137021750,1,88,4
en10,1,3812496,1143748950,1,78,4
en10,1,3812829,1143848850,1,1200,4
en10,1,3813936,1144180950,1,675,4
en10,1,3822523,1146757050,1,45,4
en10,1,3822904,1146871350,1,776,4
en10,1,3823750,1147125150,1,888,4
en10,1,3830351,1149105450,1,56,4
en10,1,3839904,1151971350,1,6,4
en100,1,3790020,1137006150,1,184,4
en100,1,3812496,1143748950,1,687,4
en100,1,3812756,1143826950,1,29,4
en100,1,3812829,1143848850,1,750,4
en100,1,3813936,1144180950,1,1268,4
en100,8,3824055,1147216650,1,10,4
en101,1,3790020,1137006150,1,168,4
en101,1,3812496,1143748950,1,1245,4
en101,1,3812755,1143826650,1,453,4
en101,1,3812829,1143848850,1,1006,4
en101,1,3813936,1144180950,1,716,4
en101,8,3824055,1147216650,1,11,4
en102,1,3790020,1137006150,1,154,4
en102,1,3812496,1143748950,1,559,4
en102,1,3812756,1143826950,1,29,4
en102,1,3812829,1143848850,1,560,4
en102,1,3813936,1144180950,1,428,4
en102,8,3824055,1147216650,1,10,4
en103,1,3790020,1137006150,1,244,4
en103,1,3812496,1143748950,1,1157,4
en103,1,3812757,1143827250,1,28,4
en103,1,3812829,1143848850,1,1720,4
en103,1,3813935,1144180650,1,100,4
en104,1,3790020,1137006150,1,166,4
en104,1,3812496,1143748950,1,563,4
en104,1,3812756,1143826950,1,45,4
en104,1,3812829,1143848850,1,1075,4
en105,1,3790020,1137006150,1,139,4
en105,1,3812496,1143748950,1,570,4
en105,1,3812829,1143848850,1,1256,4
en105,1,3813936,1144180950,1,46,4
en106,1,3790020,1137006150,1,192,4
en106,1,3812496,1143748950,1,567,4
en106,1,3812756,1143826950,1,47,4
en106,1,3812829,1143848850,1,1047,4
en106,1,3813936,1144180950,1,61,4
en106,8,3824055,1147216650,1,10,4
en107,1,3790020,1137006150,1,142,4
en107,1,3812496,1143748950,1,560,4
en107,1,3812756,1143826950,1,639,4
en107,1,3812829,1143848850,1,1476,4
en107,1,3813935,1144180650,1,63,4
en107,8,3824055,1147216650,1,12,4
en108,1,3790020,1137006150,1,116,4
en108,1,3812496,1143748950,1,609,4
en108,1,3812756,1143826950,1,275,4
en108,1,3812829,1143848850,1,1381,4
en108,1,3813935,1144180650,1,1010,4
en108,8,3824055,1147216650,1,11,4
en109,1,3790020,1137006150,1,128,4
en109,1,3812496,1143748950,1,551,4
en109,1,3812756,1143826950,1,574,4
en109,1,3812829,1143848850,1,2569,4
en109,1,3813935,1144180650,1,141,4
en109,8,3824055,1147216650,1,10,4
en11,1,3790072,1137021750,1,80,4
en11,1,3812496,1143748950,1,644,4
en11,1,3812756,1143826950,1,81,4
en11,1,3812829,1143848850,1,1447,4
en11,1,3813936,1144180950,1,64,4
en11,1,3822523,1146757050,1,215,4
en11,1,3822858,1146857550,1,167,4
en11,1,3822905,1146871650,1,313,4
en11,1,3824279,1147283850,1,197,4
en11,1,3830351,1149105450,1,57,4
en11,1,3839820,1151946150,1,460,4
en11,1,3839840,1151952150,1,1776,4
en110,1,3790020,1137006150,1,131,4
en110,1,3812496,1143748950,1,566,4
en110,1,3812757,1143827250,1,148,4
en110,1,3812829,1143848850,1,1092,4
en110,1,3813936,1144180950,1,28,4
en110,8,3824055,1147216650,1,12,4
en111,1,3790020,1137006150,1,175,4
en111,1,3812496,1143748950,1,567,4
en111,1,3812829,1143848850,1,1811,4
en111,1,3813936,1144180950,1,361,4
en111,8,3824055,1147216650,1,13,4
en112,1,3790020,1137006150,1,172,4
en112,1,3812496,1143748950,1,559,4
en112,1,3812756,1143826950,1,23,4
en112,1,3812829,1143848850,1,625,4
en112,8,3824055,1147216650,1,11,4
en113,1,3790020,1137006150,1,125,4
en113,1,3812496,1143748950,1,560,4
en113,1,3812756,1143826950,1,81,4
en113,1,3812829,1143848850,1,1257,4
en113,8,3824055,1147216650,1,11,4
en114,1,3790020,1137006150,1,149,4
en114,1,3812496,1143748950,1,568,4
en114,1,3812756,1143826950,1,121,4
en114,1,3812829,1143848850,1,584,4
en114,1,3813936,1144180950,1,823,4
en114,8,3824055,1147216650,1,10,4
en115,1,3790020,1137006150,1,129,4
en115,1,3812496,1143748950,1,559,4
en115,1,3812757,1143827250,1,1562,4
en115,1,3812829,1143848850,1,1299,4
en115,1,3813936,1144180950,1,394,4
en115,8,3824055,1147216650,1,11,4
en116,1,3790020,1137006150,1,114,4
en116,1,3812496,1143748950,1,549,4
en116,1,3812756,1143826950,1,20,4
en116,1,3812829,1143848850,1,1032,4
en116,1,3813936,1144180950,1,526,4
en116,8,3824055,1147216650,1,13,4
en117,1,3790020,1137006150,1,127,4
en117,1,3812496,1143748950,1,550,4
en117,1,3812829,1143848850,1,1312,4
en117,1,3813935,1144180650,1,95,4
en117,8,3824055,1147216650,1,12,4
en118,1,3790020,1137006150,1,180,4
en118,1,3812496,1143748950,1,625,4
en118,1,3812756,1143826950,1,43,4
en118,1,3812829,1143848850,1,1287,4
en118,1,3813935,1144180650,1,126,4
en118,8,3824055,1147216650,1,13,4
en119,1,3790020,1137006150,1,192,4
en119,1,3812496,1143748950,1,559,4
en119,1,3812756,1143826950,1,19,4
en119,1,3812829,1143848850,1,863,4
en119,1,3813936,1144180950,1,565,4
en119,8,3824055,1147216650,1,11,4
en12,1,3790072,1137021750,1,66,4
en12,1,3812496,1143748950,1,600,4
en12,1,3812756,1143826950,1,104,4
en12,1,3812829,1143848850,1,1137,4
en12,1,3813936,1144180950,1,64,4
en12,1,3822523,1146757050,1,40,4
en12,1,3822858,1146857550,1,28,4
en12,1,3823730,1147119150,1,13,4
en12,1,3823750,1147125150,1,849,4
en12,1,3830351,1149105450,1,54,4
en12,1,3839905,1151971650,1,3,3
en120,1,3790020,1137006150,1,152,4
